outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_veracc_osp,2011,2012 - 2013,541,0.0044444444444444444,0.966795061728395,0.028888888888888888
v2x_veracc_osp,2011,2012 - 2013,551,0.01888888888888889,0.8906308641975309,0.09222222222222222
v2x_veracc_osp,2011,2012 - 2013,552,0.056666666666666664,0.9370444444444445,0.006666666666666667
v2x_veracc_osp,2011,2012 - 2013,553,0.057777777777777775,0.8982518518518519,0.04666666666666667
v2x_veracc_osp,2011,2012 - 2013,560,0.0077777777777777776,0.9922222222222222,0
v2x_veracc_osp,2011,2012 - 2013,565,0.0044444444444444444,0.9955555555555555,0
v2x_veracc_osp,2011,2012 - 2013,570,0.0044444444444444444,0.9811753086419752,0.014444444444444444
v2x_veracc_osp,2011,2012 - 2013,571,0,0.9966666666666667,0.0033333333333333335
v2x_veracc_osp,2011,2012 - 2013,572,0.09444444444444444,0.8431728395061728,0.06888888888888889
v2x_veracc_osp,2011,2012 - 2013,580,0.5422222222222223,0.4313283950617283,0.057777777777777775
v2x_veracc_osp,2011,2012 - 2013,581,0.03,0.9646111111111111,0.005555555555555556
v2x_veracc_osp,2011,2012 - 2013,590,0,1,0
v2x_veracc_osp,2011,2012 - 2013,600,0.016666666666666666,0.9461851851851851,0.03777777777777778
v2x_veracc_osp,2011,2012 - 2013,615,0.0033333333333333335,0.9745185185185186,0.022222222222222223
v2x_veracc_osp,2011,2012 - 2013,616,0.24,0.5852,0.23
v2x_veracc_osp,2011,2012 - 2013,620,0.6588888888888889,0.20459086419753086,0.4002222222222222
v2x_veracc_osp,2011,2012 - 2013,625,0.08333333333333333,0.8148148148148148,0.1111111111111111
v2x_veracc_osp,2011,2012 - 2013,626,0.4588888888888889,0.5038345679012346,0.06888888888888889
v2x_veracc_osp,2011,2012 - 2013,630,0.05555555555555555,0.9077160493827161,0.03888888888888889
v2x_veracc_osp,2011,2012 - 2013,640,0.0022222222222222222,0.9489975308641976,0.04888888888888889
v2x_veracc_osp,2011,2012 - 2013,645,0.021111111111111112,0.9527851851851853,0.02666666666666667
v2x_veracc_osp,2011,2012 - 2013,651,0.56,0.21266666666666662,0.5166666666666667
v2x_veracc_osp,2011,2012 - 2013,652,0.33,0.5635444444444444,0.15888888888888889
v2x_veracc_osp,2011,2012 - 2013,660,0.014444444444444444,0.9691296296296296,0.016666666666666666
v2x_veracc_osp,2011,2012 - 2013,663,0.028888888888888888,0.9387407407407408,0.03333333333333333
v2x_veracc_osp,2011,2012 - 2013,666,0.01,0.9779,0.012222222222222223
v2x_veracc_osp,2011,2012 - 2013,670,0.012222222222222223,0.9844851851851852,0.0033333333333333335
v2x_veracc_osp,2011,2012 - 2013,678,0.19444444444444445,0.6587654320987654,0.18222222222222223
v2x_veracc_osp,2011,2012 - 2013,690,0,0.9866666666666667,0.013333333333333334
v2x_veracc_osp,2011,2012 - 2013,694,0.005555555555555556,0.9922345679012345,0.0022222222222222222
v2x_veracc_osp,2011,2012 - 2013,696,0.023333333333333334,0.8594666666666667,0.12
v2x_veracc_osp,2011,2012 - 2013,698,0.08888888888888889,0.8918765432098765,0.021111111111111112
v2x_veracc_osp,2011,2012 - 2013,700,0.052222222222222225,0.8845925925925927,0.06666666666666667
v2x_veracc_osp,2011,2012 - 2013,701,0.05444444444444444,0.8993283950617285,0.04888888888888889
v2x_veracc_osp,2011,2012 - 2013,702,0.014444444444444444,0.9713197530864197,0.014444444444444444
v2x_veracc_osp,2011,2012 - 2013,703,0.10666666666666667,0.8466814814814815,0.052222222222222225
v2x_veracc_osp,2011,2012 - 2013,704,0.07777777777777778,0.8925061728395062,0.03222222222222222
v2x_veracc_osp,2011,2012 - 2013,705,0.052222222222222225,0.9151320987654321,0.034444444444444444
v2x_veracc_osp,2011,2012 - 2013,710,0.04888888888888889,0.9278617283950616,0.024444444444444446
v2x_veracc_osp,2011,2012 - 2013,712,0.0044444444444444444,0.9933432098765431,0.0022222222222222222
v2x_veracc_osp,2011,2012 - 2013,713,0,0.9988888888888889,0.0011111111111111111
v2x_veracc_osp,2011,2012 - 2013,731,0.015555555555555555,0.9833506172839507,0.0011111111111111111
v2x_veracc_osp,2011,2012 - 2013,732,0,1,0
v2x_veracc_osp,2011,2012 - 2013,740,0.0011111111111111111,0.9988888888888889,0
v2x_veracc_osp,2011,2012 - 2013,750,0.015555555555555555,0.9724123456790124,0.012222222222222223
v2x_veracc_osp,2011,2012 - 2013,760,0.01,0.9756999999999999,0.014444444444444444
v2x_veracc_osp,2011,2012 - 2013,770,0.14666666666666667,0.8043456790123455,0.057407407407407414
v2x_veracc_osp,2011,2012 - 2013,771,0.04555555555555556,0.9046012345679013,0.052222222222222225
v2x_veracc_osp,2011,2012 - 2013,775,0.44555555555555554,0.5076246913580248,0.08444444444444445
v2x_veracc_osp,2011,2012 - 2013,780,0.03333333333333333,0.957,0.01
v2x_veracc_osp,2011,2012 - 2013,781,0.022222222222222223,0.9582222222222222,0.02
v2x_veracc_osp,2011,2012 - 2013,790,0.07777777777777778,0.9068518518518519,0.016666666666666666
v2x_veracc_osp,2011,2012 - 2013,800,0.05,0.8993333333333333,0.05333333333333334
v2x_veracc_osp,2011,2012 - 2013,811,0,0.9988888888888889,0.0011111111111111111
v2x_veracc_osp,2011,2012 - 2013,812,0.013333333333333334,0.9855703703703704,0.0011111111111111111
v2x_veracc_osp,2011,2012 - 2013,816,0.04888888888888889,0.9278617283950616,0.024444444444444446
v2x_veracc_osp,2011,2012 - 2013,820,0.0044444444444444444,0.992237037037037,0.0033333333333333335
v2x_veracc_osp,2011,2012 - 2013,830,0.0022222222222222222,0.9933432098765431,0.0044444444444444444
v2x_veracc_osp,2011,2012 - 2013,840,0.0077777777777777776,0.9834024691358025,0.008888888888888889
v2x_veracc_osp,2011,2012 - 2013,850,0.005555555555555556,0.9767654320987654,0.017777777777777778
v2x_veracc_osp,2011,2012 - 2013,860,0,0.9988888888888889,0.0011111111111111111
v2x_veracc_osp,2011,2012 - 2013,900,0,0.9988888888888889,0.0011111111111111111
v2x_veracc_osp,2011,2012 - 2013,910,0.023333333333333334,0.9517074074074074,0.025555555555555557
v2x_veracc_osp,2011,2012 - 2013,920,0,1,0
v2x_veracc_osp,2011,2012 - 2013,940,0.0022222222222222222,0.9933432098765431,0.0044444444444444444
v2x_veracc_osp,2011,2012 - 2013,950,0.15333333333333332,0.8334962962962963,0.015555555555555555
v2x_veracc_osp,2012,2013 - 2014,2,0.006666666666666667,0.9933333333333333,0
v2x_veracc_osp,2012,2013 - 2014,20,0,1,0
v2x_veracc_osp,2012,2013 - 2014,40,0.06,0.919111111111111,0.022222222222222223
v2x_veracc_osp,2012,2013 - 2014,41,0.043333333333333335,0.9396592592592593,0.017777777777777778
v2x_veracc_osp,2012,2013 - 2014,42,0.0022222222222222222,0.9955604938271605,0.0022222222222222222
v2x_veracc_osp,2012,2013 - 2014,51,0,1,0
v2x_veracc_osp,2012,2013 - 2014,52,0,0.9988888888888889,0.0011111111111111111
v2x_veracc_osp,2012,2013 - 2014,53,0,1,0
v2x_veracc_osp,2012,2013 - 2014,70,0.02666666666666667,0.9506222222222223,0.023333333333333334
v2x_veracc_osp,2012,2013 - 2014,90,0.0044444444444444444,0.9833876543209876,0.012222222222222223
v2x_veracc_osp,2012,2013 - 2014,91,0.08333333333333333,0.868287037037037,0.05277777777777778
v2x_veracc_osp,2012,2013 - 2014,92,0.0033333333333333335,0.9933444444444445,0.0033333333333333335
v2x_veracc_osp,2012,2013 - 2014,93,0.044444444444444446,0.9290123456790124,0.027777777777777776
v2x_veracc_osp,2012,2013 - 2014,94,0,0.9988888888888889,0.0011111111111111111
v2x_veracc_osp,2012,2013 - 2014,95,0,0.9988888888888889,0.0011111111111111111
v2x_veracc_osp,2012,2013 - 2014,100,0.0022222222222222222,0.9944518518518519,0.0033333333333333335
v2x_veracc_osp,2012,2013 - 2014,101,0.044444444444444446,0.9417530864197531,0.014444444444444444
v2x_veracc_osp,2012,2013 - 2014,110,0.0022222222222222222,0.9933432098765431,0.0044444444444444444
v2x_veracc_osp,2012,2013 - 2014,115,0,0.9977777777777778,0.0022222222222222222
v2x_veracc_osp,2012,2013 - 2014,130,0.01,0.9724,0.017777777777777778
v2x_veracc_osp,2012,2013 - 2014,135,0,0.9933333333333333,0.006666666666666667
v2x_veracc_osp,2012,2013 - 2014,140,0,1,0
v2x_veracc_osp,2012,2013 - 2014,145,0.0011111111111111111,0.9900098765432099,0.008888888888888889
v2x_veracc_osp,2012,2013 - 2014,150,0.006666666666666667,0.9745703703703704,0.01888888888888889
v2x_veracc_osp,2012,2013 - 2014,155,0.0022222222222222222,0.9966691358024692,0.0011111111111111111
v2x_veracc_osp,2012,2013 - 2014,160,0,1,0
v2x_veracc_osp,2012,2013 - 2014,165,0,1,0
v2x_veracc_osp,2012,2013 - 2014,200,0.028888888888888888,0.9678740740740741,0.0033333333333333335
v2x_veracc_osp,2012,2013 - 2014,205,0.0011111111111111111,0.9988888888888889,0
v2x_veracc_osp,2012,2013 - 2014,210,0.0022222222222222222,0.9977777777777778,0
v2x_veracc_osp,2012,2013 - 2014,211,0,0.9988888888888889,0.0011111111111111111
v2x_veracc_osp,2012,2013 - 2014,212,0,1,0
v2x_veracc_osp,2012,2013 - 2014,220,0.006666666666666667,0.9933333333333333,0
v2x_veracc_osp,2012,2013 - 2014,225,0.0022222222222222222,0.9977777777777778,0
v2x_veracc_osp,2012,2013 - 2014,230,0.0033333333333333335,0.9955592592592594,0.0011111111111111111
v2x_veracc_osp,2012,2013 - 2014,235,0.0033333333333333335,0.9966666666666667,0
v2x_veracc_osp,2012,2013 - 2014,260,0,0.9988888888888889,0.0011111111111111111
v2x_veracc_osp,2012,2013 - 2014,290,0.006666666666666667,0.9933333333333333,0
v2x_veracc_osp,2012,2013 - 2014,305,0,1,0
v2x_veracc_osp,2012,2013 - 2014,310,0.0022222222222222222,0.9855827160493826,0.012222222222222223
v2x_veracc_osp,2012,2013 - 2014,316,0,1,0
v2x_veracc_osp,2012,2013 - 2014,317,0,0.9988888888888889,0.0011111111111111111
v2x_veracc_osp,2012,2013 - 2014,325,0.0033333333333333335,0.9966666666666667,0
v2x_veracc_osp,2012,2013 - 2014,339,0.013333333333333334,0.9844740740740741,0.0022222222222222222
v2x_veracc_osp,2012,2013 - 2014,340,0.0011111111111111111,0.9944493827160494,0.0044444444444444444
v2x_veracc_osp,2012,2013 - 2014,341,0.012222222222222223,0.9789975308641976,0.008888888888888889
v2x_veracc_osp,2012,2013 - 2014,343,0.06333333333333334,0.918974074074074,0.01888888888888889
v2x_veracc_osp,2012,2013 - 2014,344,0,0.9977777777777778,0.0022222222222222222
v2x_veracc_osp,2012,2013 - 2014,346,0.0022222222222222222,0.9977777777777778,0
v2x_veracc_osp,2012,2013 - 2014,347,0.016666666666666666,0.968037037037037,0.015555555555555555
v2x_veracc_osp,2012,2013 - 2014,349,0,0.9966666666666667,0.0033333333333333335
v2x_veracc_osp,2012,2013 - 2014,350,0,0.9944444444444445,0.005555555555555556
v2x_veracc_osp,2012,2013 - 2014,352,0,0.9988888888888889,0.0011111111111111111
v2x_veracc_osp,2012,2013 - 2014,355,0.0033333333333333335,0.9689814814814816,0.027777777777777776
v2x_veracc_osp,2012,2013 - 2014,359,0.013333333333333334,0.969125925925926,0.017777777777777778
v2x_veracc_osp,2012,2013 - 2014,360,0.0022222222222222222,0.9966691358024692,0.0011111111111111111
v2x_veracc_osp,2012,2013 - 2014,365,0.2677777777777778,0.6655086419753086,0.09111111111111111
v2x_veracc_osp,2012,2013 - 2014,366,0,0.9988888888888889,0.0011111111111111111
v2x_veracc_osp,2012,2013 - 2014,367,0.0011111111111111111,0.9988888888888889,0
v2x_veracc_osp,2012,2013 - 2014,368,0,1,0
v2x_veracc_osp,2012,2013 - 2014,369,0.14888888888888888,0.7376296296296296,0.13333333333333333
v2x_veracc_osp,2012,2013 - 2014,370,0.043333333333333335,0.9003296296296296,0.058888888888888886
v2x_veracc_osp,2012,2013 - 2014,371,0.10222222222222223,0.839920987654321,0.06444444444444444
v2x_veracc_osp,2012,2013 - 2014,372,0.013333333333333334,0.969125925925926,0.017777777777777778
v2x_veracc_osp,2012,2013 - 2014,373,0.03333333333333333,0.9537777777777778,0.013333333333333334
v2x_veracc_osp,2012,2013 - 2014,375,0,1,0
v2x_veracc_osp,2012,2013 - 2014,380,0.005555555555555556,0.9944444444444445,0
v2x_veracc_osp,2012,2013 - 2014,385,0,1,0
v2x_veracc_osp,2012,2013 - 2014,390,0.0033333333333333335,0.9966666666666667,0
v2x_veracc_osp,2012,2013 - 2014,395,0,1,0
v2x_veracc_osp,2012,2013 - 2014,402,0,0.9977777777777778,0.0022222222222222222
v2x_veracc_osp,2012,2013 - 2014,404,0.18666666666666668,0.44733333333333336,0.45
v2x_veracc_osp,2012,2013 - 2014,411,0.013333333333333334,0.9833777777777778,0.0033333333333333335
v2x_veracc_osp,2012,2013 - 2014,420,0.015555555555555555,0.9611094650205761,0.023703703703703706
v2x_veracc_osp,2012,2013 - 2014,432,0.22111111111111112,0.4898345679012345,0.3711111111111111
v2x_veracc_osp,2012,2013 - 2014,433,0.0022222222222222222,0.978930864197531,0.01888888888888889
v2x_veracc_osp,2012,2013 - 2014,434,0.008888888888888889,0.9889086419753087,0.0022222222222222222
v2x_veracc_osp,2012,2013 - 2014,435,0.008888888888888889,0.9800987654320988,0.011111111111111112
v2x_veracc_osp,2012,2013 - 2014,436,0.044444444444444446,0.9045925925925926,0.05333333333333334
v2x_veracc_osp,2012,2013 - 2014,437,0.11888888888888889,0.8429296296296296,0.043333333333333335
v2x_veracc_osp,2012,2013 - 2014,438,0.15888888888888889,0.8252234567901235,0.01888888888888889
v2x_veracc_osp,2012,2013 - 2014,439,0.028888888888888888,0.9311876543209877,0.04111111111111111
v2x_veracc_osp,2012,2013 - 2014,450,0.016666666666666666,0.968037037037037,0.015555555555555555
v2x_veracc_osp,2012,2013 - 2014,451,0.006666666666666667,0.975674074074074,0.017777777777777778
v2x_veracc_osp,2012,2013 - 2014,452,0.035555555555555556,0.9269382716049382,0.03888888888888889
v2x_veracc_osp,2012,2013 - 2014,461,0.034444444444444444,0.9473172839506173,0.01888888888888889
v2x_veracc_osp,2012,2013 - 2014,471,0.07222222222222222,0.8937592592592594,0.03666666666666667
v2x_veracc_osp,2012,2013 - 2014,475,0.15444444444444444,0.823946913580247,0.025555555555555557
v2x_veracc_osp,2012,2013 - 2014,481,0.15777777777777777,0.7851382716049382,0.06777777777777778
v2x_veracc_osp,2012,2013 - 2014,482,0.021111111111111112,0.934295061728395,0.04555555555555556
v2x_veracc_osp,2012,2013 - 2014,483,0.08666666666666667,0.860562962962963,0.057777777777777775
v2x_veracc_osp,2012,2013 - 2014,484,0.0077777777777777776,0.9811975308641976,0.011111111111111112
v2x_veracc_osp,2012,2013 - 2014,490,0.011111111111111112,0.9515308641975309,0.03777777777777778
v2x_veracc_osp,2012,2013 - 2014,500,0.025555555555555557,0.9430456790123456,0.03222222222222222
v2x_veracc_osp,2012,2013 - 2014,501,0.06777777777777778,0.8680024691358025,0.06888888888888889
v2x_veracc_osp,2012,2013 - 2014,510,0.0022222222222222222,0.9911259259259259,0.006666666666666667
v2x_veracc_osp,2012,2013 - 2014,516,0.008888888888888889,0.9052148148148149,0.08666666666666667
v2x_veracc_osp,2012,2013 - 2014,517,0.23555555555555555,0.7576493827160494,0.008888888888888889
v2x_veracc_osp,2012,2013 - 2014,520,0.21777777777777776,0.7326814814814815,0.06333333333333334
v2x_veracc_osp,2012,2013 - 2014,522,0.012222222222222223,0.9855827160493826,0.0022222222222222222
v2x_veracc_osp,2012,2013 - 2014,530,0.07444444444444444,0.8330000000000001,0.1
v2x_veracc_osp,2012,2013 - 2014,531,0.016666666666666666,0.9734999999999999,0.01
v2x_veracc_osp,2012,2013 - 2014,540,0.01,0.9812000000000001,0.008888888888888889
v2x_veracc_osp,2012,2013 - 2014,541,0.02,0.9571333333333333,0.023333333333333334
v2x_veracc_osp,2012,2013 - 2014,551,0.011111111111111112,0.9592222222222222,0.03
v2x_veracc_osp,2012,2013 - 2014,552,0.4033333333333333,0.591362962962963,0.008888888888888889
v2x_veracc_osp,2012,2013 - 2014,553,0.051111111111111114,0.9206858024691358,0.029722222222222223
v2x_veracc_osp,2012,2013 - 2014,560,0.0033333333333333335,0.992237037037037,0.0044444444444444444
v2x_veracc_osp,2012,2013 - 2014,565,0.0011111111111111111,0.9933395061728396,0.005555555555555556
v2x_veracc_osp,2012,2013 - 2014,570,0.01,0.9756999999999999,0.014444444444444444
v2x_veracc_osp,2012,2013 - 2014,571,0.0011111111111111111,0.9922296296296297,0.006666666666666667
v2x_veracc_osp,2012,2013 - 2014,572,0.014444444444444444,0.9724148148148148,0.013333333333333334
v2x_veracc_osp,2012,2013 - 2014,580,0.7122222222222222,0.2794641975308642,0.028888888888888888
v2x_veracc_osp,2012,2013 - 2014,581,0.022222222222222223,0.9636543209876542,0.014444444444444444
v2x_veracc_osp,2012,2013 - 2014,590,0,1,0
v2x_veracc_osp,2012,2013 - 2014,600,0.011111111111111112,0.9669135802469135,0.022222222222222223
v2x_veracc_osp,2012,2013 - 2014,615,0.10666666666666667,0.8278222222222221,0.07333333333333333
v2x_veracc_osp,2012,2013 - 2014,616,0.03333333333333333,0.9247777777777778,0.043333333333333335
v2x_veracc_osp,2012,2013 - 2014,620,0.15888888888888889,0.6784962962962963,0.19333333333333333
v2x_veracc_osp,2012,2013 - 2014,625,0.05,0.9025,0.05
v2x_veracc_osp,2012,2013 - 2014,626,0.19111111111111112,0.7720395061728395,0.04555555555555556
v2x_veracc_osp,2012,2013 - 2014,630,0.09444444444444444,0.8562530864197532,0.05444444444444444
v2x_veracc_osp,2012,2013 - 2014,640,0.025555555555555557,0.9397975308641975,0.035555555555555556
v2x_veracc_osp,2012,2013 - 2014,645,0.024444444444444446,0.9560444444444444,0.02
v2x_veracc_osp,2012,2013 - 2014,651,0.22444444444444445,0.6014864197530864,0.22444444444444445
v2x_veracc_osp,2012,2013 - 2014,652,0.22555555555555556,0.5472740740740741,0.29333333333333333
v2x_veracc_osp,2012,2013 - 2014,660,0.024444444444444446,0.943037037037037,0.03333333333333333
v2x_veracc_osp,2012,2013 - 2014,663,0.017777777777777778,0.9603950617283951,0.022222222222222223
v2x_veracc_osp,2012,2013 - 2014,666,0.0011111111111111111,0.9944493827160494,0.0044444444444444444
v2x_veracc_osp,2012,2013 - 2014,670,0.017777777777777778,0.9789481481481481,0.0033333333333333335
v2x_veracc_osp,2012,2013 - 2014,678,0.24666666666666667,0.6612592592592592,0.12222222222222222
v2x_veracc_osp,2012,2013 - 2014,690,0.017777777777777778,0.917832098765432,0.06555555555555556
v2x_veracc_osp,2012,2013 - 2014,694,0.027777777777777776,0.9689814814814816,0.0033333333333333335
v2x_veracc_osp,2012,2013 - 2014,696,0.051111111111111114,0.8972271604938272,0.05444444444444444
v2x_veracc_osp,2012,2013 - 2014,698,0.042222222222222223,0.9439432098765431,0.014444444444444444
v2x_veracc_osp,2012,2013 - 2014,700,0.03888888888888889,0.9119876543209877,0.051111111111111114
v2x_veracc_osp,2012,2013 - 2014,701,0.1511111111111111,0.7809777777777779,0.08
v2x_veracc_osp,2012,2013 - 2014,702,0.005555555555555556,0.9546666666666667,0.04
v2x_veracc_osp,2012,2013 - 2014,703,0.07333333333333333,0.8600839506172839,0.07185185185185185
v2x_veracc_osp,2012,2013 - 2014,704,0.13777777777777778,0.8344395061728395,0.03222222222222222
v2x_veracc_osp,2012,2013 - 2014,705,0.042222222222222223,0.9481999999999999,0.01
v2x_veracc_osp,2012,2013 - 2014,710,0.08333333333333333,0.8973148148148148,0.021111111111111112
v2x_veracc_osp,2012,2013 - 2014,712,0.0022222222222222222,0.9977777777777778,0
v2x_veracc_osp,2012,2013 - 2014,713,0,1,0
v2x_veracc_osp,2012,2013 - 2014,731,0.023333333333333334,0.9690703703703704,0.0077777777777777776
v2x_veracc_osp,2012,2013 - 2014,732,0.006666666666666667,0.9911259259259259,0.0022222222222222222
v2x_veracc_osp,2012,2013 - 2014,740,0.0077777777777777776,0.9889148148148148,0.0033333333333333335
v2x_veracc_osp,2012,2013 - 2014,750,0.021111111111111112,0.9310320987654321,0.04888888888888889
v2x_veracc_osp,2012,2013 - 2014,760,0.012222222222222223,0.9774609876543209,0.010444444444444445
v2x_veracc_osp,2012,2013 - 2014,770,0.12111111111111111,0.8310382716049383,0.05444444444444444
v2x_veracc_osp,2012,2013 - 2014,771,0.06111111111111111,0.8383234567901234,0.10711111111111112
v2x_veracc_osp,2012,2013 - 2014,775,0.07333333333333333,0.8604271604938272,0.07148148148148148
v2x_veracc_osp,2012,2013 - 2014,780,0.04666666666666667,0.9480370370370371,0.005555555555555556
v2x_veracc_osp,2012,2013 - 2014,781,0.044444444444444446,0.7740000000000001,0.19
v2x_veracc_osp,2012,2013 - 2014,790,0.31777777777777777,0.46997530864197534,0.3111111111111111
v2x_veracc_osp,2012,2013 - 2014,800,0.051111111111111114,0.9077703703703703,0.043333333333333335
v2x_veracc_osp,2012,2013 - 2014,811,0.06,0.9295555555555556,0.011111111111111112
v2x_veracc_osp,2012,2013 - 2014,812,0.013333333333333334,0.9822814814814815,0.0044444444444444444
v2x_veracc_osp,2012,2013 - 2014,816,0.025555555555555557,0.9690308641975309,0.005555555555555556
v2x_veracc_osp,2012,2013 - 2014,820,0.012222222222222223,0.9515592592592593,0.03666666666666667
v2x_veracc_osp,2012,2013 - 2014,830,0.0011111111111111111,0.9988888888888889,0
v2x_veracc_osp,2012,2013 - 2014,840,0.0033333333333333335,0.981162962962963,0.015555555555555555
v2x_veracc_osp,2012,2013 - 2014,850,0.0022222222222222222,0.9778222222222221,0.02
v2x_veracc_osp,2012,2013 - 2014,860,0,0.9933333333333333,0.006666666666666667
v2x_veracc_osp,2012,2013 - 2014,900,0,1,0
v2x_veracc_osp,2012,2013 - 2014,910,0.015555555555555555,0.968037037037037,0.016666666666666666
v2x_veracc_osp,2012,2013 - 2014,920,0,1,0
v2x_veracc_osp,2012,2013 - 2014,940,0,0.9933333333333333,0.006666666666666667
v2x_veracc_osp,2012,2013 - 2014,950,0.35,0.6406111111111111,0.014444444444444444
v2x_veracc_osp,2013,2014 - 2015,2,0.03,0.9020999999999999,0.07
v2x_veracc_osp,2013,2014 - 2015,20,0.014444444444444444,0.9461333333333333,0.04
v2x_veracc_osp,2013,2014 - 2015,40,0.2811111111111111,0.6597802469135803,0.08222222222222222
v2x_veracc_osp,2013,2014 - 2015,41,0.24888888888888888,0.6326024691358024,0.15777777777777777
v2x_veracc_osp,2013,2014 - 2015,42,0.01,0.9372,0.05333333333333334
v2x_veracc_osp,2013,2014 - 2015,51,0.0044444444444444444,0.9900246913580247,0.005555555555555556
v2x_veracc_osp,2013,2014 - 2015,52,0.006666666666666667,0.9789851851851851,0.014444444444444444
v2x_veracc_osp,2013,2014 - 2015,53,0,1,0
v2x_veracc_osp,2013,2014 - 2015,70,0.035555555555555556,0.8722864197530864,0.09555555555555556
v2x_veracc_osp,2013,2014 - 2015,90,0.035555555555555556,0.9130074074074074,0.05333333333333334
v2x_veracc_osp,2013,2014 - 2015,91,0.17,0.7746666666666666,0.06666666666666667
v2x_veracc_osp,2013,2014 - 2015,92,0.025555555555555557,0.8986543209876544,0.07777777777777778
v2x_veracc_osp,2013,2014 - 2015,93,0.23,0.6373888888888889,0.17222222222222222
v2x_veracc_osp,2013,2014 - 2015,94,0.012222222222222223,0.9757049382716049,0.012222222222222223
v2x_veracc_osp,2013,2014 - 2015,95,0.006666666666666667,0.9657407407407407,0.027777777777777776
v2x_veracc_osp,2013,2014 - 2015,100,0.03,0.9215,0.05
v2x_veracc_osp,2013,2014 - 2015,101,0.25333333333333335,0.5351111111111111,0.2833333333333333
v2x_veracc_osp,2013,2014 - 2015,110,0.023333333333333334,0.9647296296296296,0.012222222222222223
v2x_veracc_osp,2013,2014 - 2015,115,0.0077777777777777776,0.9459185185185186,0.04666666666666667
v2x_veracc_osp,2013,2014 - 2015,130,0.05,0.8687222222222222,0.08555555555555555
v2x_veracc_osp,2013,2014 - 2015,135,0.01888888888888889,0.9603987654320988,0.021111111111111112
v2x_veracc_osp,2013,2014 - 2015,140,0.0077777777777777776,0.9668654320987654,0.025555555555555557
v2x_veracc_osp,2013,2014 - 2015,145,0.008888888888888889,0.9723901234567902,0.01888888888888889
v2x_veracc_osp,2013,2014 - 2015,150,0.03,0.8600666666666666,0.11333333333333333
v2x_veracc_osp,2013,2014 - 2015,155,0.024444444444444446,0.9538765432098765,0.022222222222222223
v2x_veracc_osp,2013,2014 - 2015,160,0.01,0.979,0.011111111111111112
v2x_veracc_osp,2013,2014 - 2015,165,0.0044444444444444444,0.9380345679012345,0.057777777777777775
v2x_veracc_osp,2013,2014 - 2015,200,0.04,0.7797333333333333,0.18777777777777777
v2x_veracc_osp,2013,2014 - 2015,205,0.0022222222222222222,0.9855827160493826,0.012222222222222223
v2x_veracc_osp,2013,2014 - 2015,210,0.01,0.9581,0.03222222222222222
v2x_veracc_osp,2013,2014 - 2015,211,0.0022222222222222222,0.9955604938271605,0.0022222222222222222
v2x_veracc_osp,2013,2014 - 2015,212,0,1,0
v2x_veracc_osp,2013,2014 - 2015,220,0.02,0.9124888888888889,0.06888888888888889
v2x_veracc_osp,2013,2014 - 2015,225,0.005555555555555556,0.9778703703703704,0.016666666666666666
v2x_veracc_osp,2013,2014 - 2015,230,0.011111111111111112,0.9603209876543211,0.028888888888888888
v2x_veracc_osp,2013,2014 - 2015,235,0.006666666666666667,0.945874074074074,0.04777777777777778
v2x_veracc_osp,2013,2014 - 2015,260,0.017777777777777778,0.9429333333333333,0.04
v2x_veracc_osp,2013,2014 - 2015,290,0.0044444444444444444,0.9878123456790123,0.0077777777777777776
v2x_veracc_osp,2013,2014 - 2015,305,0.0033333333333333335,0.9822703703703703,0.014444444444444444
v2x_veracc_osp,2013,2014 - 2015,310,0.016666666666666666,0.9287037037037036,0.05555555555555555
v2x_veracc_osp,2013,2014 - 2015,316,0,0.9722222222222222,0.027777777777777776
v2x_veracc_osp,2013,2014 - 2015,317,0.005555555555555556,0.9756604938271606,0.01888888888888889
v2x_veracc_osp,2013,2014 - 2015,325,0.012222222222222223,0.9515592592592593,0.03666666666666667
v2x_veracc_osp,2013,2014 - 2015,339,0.13555555555555557,0.7789604938271605,0.09888888888888889
v2x_veracc_osp,2013,2014 - 2015,340,0.01888888888888889,0.847025925925926,0.13666666666666666
v2x_veracc_osp,2013,2014 - 2015,341,0.2011111111111111,0.7358654320987654,0.07888888888888888
v2x_veracc_osp,2013,2014 - 2015,343,0.12444444444444444,0.8045382716049382,0.0811111111111111
v2x_veracc_osp,2013,2014 - 2015,344,0.016666666666666666,0.9330740740740741,0.051111111111111114
v2x_veracc_osp,2013,2014 - 2015,346,0.016666666666666666,0.962574074074074,0.021111111111111112
v2x_veracc_osp,2013,2014 - 2015,347,0.21777777777777776,0.6179555555555556,0.21
v2x_veracc_osp,2013,2014 - 2015,349,0.0033333333333333335,0.9878074074074075,0.008888888888888889
v2x_veracc_osp,2013,2014 - 2015,350,0.10777777777777778,0.8495938271604938,0.04777777777777778
v2x_veracc_osp,2013,2014 - 2015,352,0.0033333333333333335,0.9878074074074075,0.008888888888888889
v2x_veracc_osp,2013,2014 - 2015,355,0.015555555555555555,0.9374098765432098,0.04777777777777778
v2x_veracc_osp,2013,2014 - 2015,359,0.051111111111111114,0.9278024691358024,0.022222222222222223
v2x_veracc_osp,2013,2014 - 2015,360,0.015555555555555555,0.9789753086419754,0.005555555555555556
v2x_veracc_osp,2013,2014 - 2015,365,0.18444444444444444,0.7158765432098766,0.12222222222222222
