gwcode,year,dv_v2x_freexp_altinf_change,dv_v2x_freexp_altinf_up_next2,dv_v2x_freexp_altinf_down_next2
375,1970,same,0,0
375,1971,same,0,0
375,1972,same,0,0
375,1973,same,0,0
375,1974,same,0,0
375,1975,same,0,0
375,1976,same,0,0
375,1977,same,0,0
375,1978,same,0,0
375,1979,same,0,0
375,1980,same,0,0
375,1981,same,0,0
375,1982,same,0,0
375,1983,same,0,0
375,1984,same,0,0
375,1985,same,0,0
375,1986,same,0,0
375,1987,same,0,0
375,1988,same,0,0
375,1989,same,0,0
375,1990,same,0,0
375,1991,same,0,0
375,1992,same,0,0
375,1993,same,0,0
375,1994,same,0,0
375,1995,same,0,0
375,1996,same,0,0
375,1997,same,0,0
375,1998,same,0,0
375,1999,same,0,0
375,2000,same,0,0
375,2001,same,0,0
375,2002,same,0,0
375,2003,same,0,0
375,2004,same,0,0
375,2005,same,0,0
375,2006,same,0,0
375,2007,same,0,0
375,2008,same,0,0
375,2009,same,0,0
375,2010,same,0,0
375,2011,same,0,0
375,2012,same,0,0
375,2013,same,0,0
375,2014,same,0,0
375,2015,same,0,0
375,2016,same,0,0
375,2017,same,0,0
375,2018,same,NA,NA
375,2019,same,NA,NA
380,1968,first year of independence,0,0
380,1969,same,0,0
380,1970,same,0,0
380,1971,same,0,0
380,1972,same,0,0
380,1973,same,0,0
380,1974,same,0,0
380,1975,same,0,0
380,1976,same,0,0
380,1977,same,0,0
380,1978,same,0,0
380,1979,same,0,0
380,1980,same,0,0
380,1981,same,0,0
380,1982,same,0,0
380,1983,same,0,0
380,1984,same,0,0
380,1985,same,0,0
380,1986,same,0,0
380,1987,same,0,0
380,1988,same,0,0
380,1989,same,0,0
380,1990,same,0,0
380,1991,same,0,0
380,1992,same,0,0
380,1993,same,0,0
380,1994,same,0,0
380,1995,same,0,0
380,1996,same,0,0
380,1997,same,0,0
380,1998,same,0,0
380,1999,same,0,0
380,2000,same,0,0
380,2001,same,0,0
380,2002,same,0,0
380,2003,same,0,0
380,2004,same,0,0
380,2005,same,0,0
380,2006,same,0,0
380,2007,same,0,0
380,2008,same,0,0
380,2009,same,0,0
380,2010,same,0,0
380,2011,same,0,0
380,2012,same,0,0
380,2013,same,0,0
380,2014,same,0,0
380,2015,same,0,0
380,2016,same,0,0
380,2017,same,0,0
380,2018,same,NA,NA
380,2019,same,NA,NA
385,1968,first year of independence,0,0
385,1969,same,0,0
385,1970,same,0,0
385,1971,same,0,0
385,1972,same,0,0
385,1973,same,0,0
385,1974,same,0,0
385,1975,same,0,0
385,1976,same,0,0
385,1977,same,0,0
385,1978,same,0,0
385,1979,same,0,0
385,1980,same,0,0
385,1981,same,0,0
385,1982,same,0,0
385,1983,same,0,0
385,1984,same,0,0
385,1985,same,0,0
385,1986,same,0,0
385,1987,same,0,0
385,1988,same,0,0
385,1989,same,0,0
385,1990,same,0,0
385,1991,same,0,0
385,1992,same,0,0
385,1993,same,0,0
385,1994,same,0,0
385,1995,same,0,0
385,1996,same,0,0
385,1997,same,0,0
385,1998,same,0,0
385,1999,same,0,0
385,2000,same,0,0
385,2001,same,0,0
385,2002,same,0,0
385,2003,same,0,0
385,2004,same,0,0
385,2005,same,0,0
385,2006,same,0,0
385,2007,same,0,0
385,2008,same,0,0
385,2009,same,0,0
385,2010,same,0,0
385,2011,same,0,0
385,2012,same,0,0
385,2013,same,0,0
385,2014,same,0,0
385,2015,same,0,0
385,2016,same,0,0
385,2017,same,0,0
385,2018,same,NA,NA
385,2019,same,NA,NA
390,1968,first year of independence,0,0
390,1969,same,0,0
390,1970,same,0,0
390,1971,same,0,0
390,1972,same,0,0
390,1973,same,0,0
390,1974,same,0,0
390,1975,same,0,0
390,1976,same,0,0
390,1977,same,0,0
390,1978,same,0,0
390,1979,same,0,0
390,1980,same,0,0
390,1981,same,0,0
390,1982,same,0,0
390,1983,same,0,0
390,1984,same,0,0
390,1985,same,0,0
390,1986,same,0,0
390,1987,same,0,0
390,1988,same,0,0
390,1989,same,0,0
390,1990,same,0,0
390,1991,same,0,0
390,1992,same,0,0
390,1993,same,0,0
390,1994,same,0,0
390,1995,same,0,0
390,1996,same,0,0
390,1997,same,0,0
390,1998,same,0,0
390,1999,same,0,0
390,2000,same,0,0
390,2001,same,0,0
390,2002,same,0,0
390,2003,same,0,0
390,2004,same,0,0
390,2005,same,0,0
390,2006,same,0,0
390,2007,same,0,0
390,2008,same,0,0
390,2009,same,0,0
390,2010,same,0,0
390,2011,same,0,0
390,2012,same,0,0
390,2013,same,0,0
390,2014,same,0,0
390,2015,same,0,0
390,2016,same,0,0
390,2017,same,0,0
390,2018,same,NA,NA
390,2019,same,NA,NA
395,1968,first year of independence,0,0
395,1969,same,0,0
395,1970,same,0,0
395,1971,same,0,0
395,1972,same,0,0
395,1973,same,0,0
395,1974,same,0,0
395,1975,same,0,0
395,1976,same,0,0
395,1977,same,0,0
395,1978,same,0,0
395,1979,same,0,0
395,1980,same,0,0
395,1981,same,0,0
395,1982,same,0,0
395,1983,same,0,0
395,1984,same,0,0
395,1985,same,0,0
395,1986,same,0,0
395,1987,same,0,0
395,1988,same,0,0
395,1989,same,0,0
395,1990,same,0,0
395,1991,same,0,0
395,1992,same,0,0
395,1993,same,0,0
395,1994,same,0,0
395,1995,same,0,0
395,1996,same,0,0
395,1997,same,0,0
395,1998,same,0,0
395,1999,same,0,0
395,2000,same,0,0
395,2001,same,0,0
395,2002,same,0,0
395,2003,same,0,0
395,2004,same,0,0
395,2005,same,0,0
395,2006,same,0,0
395,2007,same,0,0
395,2008,same,0,0
395,2009,same,0,0
395,2010,same,0,0
395,2011,same,0,0
395,2012,same,0,0
395,2013,same,0,0
395,2014,same,0,0
395,2015,same,0,0
395,2016,same,0,0
395,2017,same,0,0
395,2018,same,NA,NA
395,2019,same,NA,NA
402,1975,first year of independence,1,0
402,1976,up,0,0
402,1977,same,0,0
402,1978,same,0,0
402,1979,same,0,0
402,1980,same,0,0
402,1981,same,0,0
402,1982,same,0,0
402,1983,same,0,0
402,1984,same,0,0
402,1985,same,0,0
402,1986,same,1,0
402,1987,same,1,0
402,1988,up,0,0
402,1989,same,1,0
402,1990,same,1,0
402,1991,up,0,0
402,1992,same,0,0
402,1993,same,0,0
402,1994,same,0,0
402,1995,same,0,0
402,1996,same,0,0
402,1997,same,0,0
402,1998,same,0,0
402,1999,same,0,0
402,2000,same,0,0
402,2001,same,0,0
402,2002,same,0,0
402,2003,same,0,0
402,2004,same,0,0
402,2005,same,0,0
402,2006,same,0,0
402,2007,same,0,0
402,2008,same,0,0
402,2009,same,0,0
402,2010,same,0,0
402,2011,same,0,0
402,2012,same,0,0
402,2013,same,0,0
402,2014,same,0,0
402,2015,same,0,0
402,2016,same,0,0
402,2017,same,0,0
402,2018,same,NA,NA
402,2019,same,NA,NA
404,1974,first year of independence,0,0
404,1975,same,0,0
404,1976,same,0,0
404,1977,same,0,0
404,1978,same,0,0
404,1979,same,0,0
404,1980,same,0,0
404,1981,same,0,0
404,1982,same,0,0
404,1983,same,0,0
404,1984,same,0,0
404,1985,same,0,0
404,1986,same,0,0
404,1987,same,0,0
404,1988,same,0,0
404,1989,same,0,0
404,1990,same,1,0
404,1991,same,1,0
404,1992,up,1,0
404,1993,up,1,0
404,1994,up,1,0
404,1995,up,0,0
404,1996,same,0,0
404,1997,same,0,0
404,1998,same,0,0
404,1999,same,1,0
404,2000,same,1,0
404,2001,up,0,0
404,2002,same,0,0
404,2003,same,0,0
404,2004,same,0,0
404,2005,same,0,0
404,2006,same,0,0
404,2007,same,0,0
404,2008,same,0,0
404,2009,same,0,0
404,2010,same,0,0
404,2011,same,1,0
404,2012,same,1,0
404,2013,up,0,0
404,2014,same,0,0
404,2015,same,0,1
404,2016,same,0,1
404,2017,down,0,0
404,2018,same,NA,NA
404,2019,same,NA,NA
411,1968,first year of independence,0,1
411,1969,down,0,0
411,1970,same,0,0
411,1971,same,0,0
411,1972,same,0,0
411,1973,same,0,0
411,1974,same,0,0
411,1975,same,0,0
411,1976,same,0,0
411,1977,same,0,0
411,1978,same,1,0
411,1979,same,1,0
411,1980,up,0,0
411,1981,same,0,0
411,1982,same,0,0
411,1983,same,0,0
411,1984,same,0,0
411,1985,same,0,0
411,1986,same,0,0
411,1987,same,0,0
411,1988,same,0,0
411,1989,same,0,0
411,1990,same,0,0
411,1991,same,0,0
411,1992,same,0,0
411,1993,same,0,0
411,1994,same,0,0
411,1995,same,0,0
411,1996,same,0,0
411,1997,same,0,0
411,1998,same,0,0
411,1999,same,0,0
411,2000,same,0,0
411,2001,same,0,0
411,2002,same,0,0
411,2003,same,0,1
411,2004,same,0,1
411,2005,down,0,0
411,2006,same,0,0
411,2007,same,0,0
411,2008,same,0,0
411,2009,same,0,0
411,2010,same,0,0
411,2011,same,0,0
411,2012,same,0,0
411,2013,same,0,0
411,2014,same,0,0
411,2015,same,0,0
411,2016,same,0,0
411,2017,same,0,0
411,2018,same,NA,NA
411,2019,same,NA,NA
420,1968,first year of independence,1,0
420,1969,same,1,0
420,1970,up,0,0
420,1971,same,0,0
420,1972,same,0,0
420,1973,same,0,0
420,1974,same,0,0
420,1975,same,0,0
420,1976,same,0,0
420,1977,same,0,0
420,1978,same,0,0
420,1979,same,0,0
420,1980,same,0,0
420,1981,same,0,0
420,1982,same,0,0
420,1983,same,0,0
420,1984,same,0,0
420,1985,same,0,0
420,1986,same,0,0
420,1987,same,0,0
420,1988,same,0,0
420,1989,same,0,0
420,1990,same,0,0
420,1991,same,0,0
420,1992,same,0,1
420,1993,same,0,1
420,1994,down,0,1
420,1995,down,0,0
420,1996,same,0,0
420,1997,same,0,0
420,1998,same,0,0
420,1999,same,0,0
420,2000,same,0,0
420,2001,same,0,0
420,2002,same,0,0
420,2003,same,0,0
420,2004,same,0,0
420,2005,same,0,0
420,2006,same,0,0
420,2007,same,0,0
420,2008,same,0,0
420,2009,same,0,0
420,2010,same,0,0
420,2011,same,0,1
420,2012,same,0,1
420,2013,down,0,0
420,2014,same,0,0
420,2015,same,1,0
420,2016,same,1,0
420,2017,up,1,1
420,2018,up,NA,NA
420,2019,down,NA,NA
432,1968,first year of independence,0,0
432,1969,same,0,0
432,1970,same,0,0
432,1971,same,0,0
432,1972,same,0,0
432,1973,same,0,0
432,1974,same,0,0
432,1975,same,0,0
432,1976,same,0,0
432,1977,same,0,0
432,1978,same,0,0
432,1979,same,0,0
432,1980,same,0,0
432,1981,same,0,0
432,1982,same,0,0
432,1983,same,0,0
432,1984,same,0,0
432,1985,same,0,0
432,1986,same,0,0
432,1987,same,0,0
432,1988,same,0,0
432,1989,same,1,0
432,1990,same,1,0
432,1991,up,1,0
432,1992,up,0,0
432,1993,same,0,0
432,1994,same,0,0
432,1995,same,0,0
432,1996,same,0,0
432,1997,same,0,0
432,1998,same,0,0
432,1999,same,0,0
432,2000,same,0,0
432,2001,same,0,0
432,2002,same,0,0
432,2003,same,0,0
432,2004,same,0,0
432,2005,same,0,0
432,2006,same,0,0
432,2007,same,0,0
432,2008,same,0,0
432,2009,same,0,0
432,2010,same,0,0
432,2011,same,0,1
432,2012,same,0,1
432,2013,down,0,0
432,2014,same,0,0
432,2015,same,0,1
432,2016,same,0,1
432,2017,down,0,0
432,2018,same,NA,NA
432,2019,same,NA,NA
433,1968,first year of independence,0,0
433,1969,same,0,0
433,1970,same,0,0
433,1971,same,0,0
433,1972,same,0,0
433,1973,same,0,0
433,1974,same,0,0
433,1975,same,0,0
433,1976,same,0,0
433,1977,same,0,0
433,1978,same,0,0
433,1979,same,1,0
433,1980,same,1,0
433,1981,up,0,0
433,1982,same,0,0
433,1983,same,0,0
433,1984,same,0,0
433,1985,same,0,0
433,1986,same,0,0
433,1987,same,0,0
433,1988,same,0,0
433,1989,same,0,0
433,1990,same,0,0
433,1991,same,0,0
433,1992,same,0,0
433,1993,same,0,0
433,1994,same,0,0
433,1995,same,0,0
433,1996,same,0,0
433,1997,same,0,0
433,1998,same,0,0
433,1999,same,0,0
433,2000,same,0,0
433,2001,same,0,0
433,2002,same,0,0
433,2003,same,0,0
433,2004,same,0,0
433,2005,same,0,0
433,2006,same,0,0
433,2007,same,0,0
433,2008,same,0,0
433,2009,same,0,0
433,2010,same,0,0
433,2011,same,1,0
433,2012,same,1,0
433,2013,up,0,0
433,2014,same,0,0
433,2015,same,0,0
433,2016,same,0,0
433,2017,same,0,0
433,2018,same,NA,NA
433,2019,same,NA,NA
434,1968,first year of independence,0,0
434,1969,same,0,0
434,1970,same,0,1
434,1971,same,0,1
434,1972,down,0,1
434,1973,down,0,1
434,1974,down,0,0
434,1975,same,0,0
434,1976,same,0,0
434,1977,same,0,0
434,1978,same,0,0
434,1979,same,0,0
434,1980,same,0,0
434,1981,same,0,0
434,1982,same,0,0
434,1983,same,0,0
434,1984,same,0,0
434,1985,same,0,0
434,1986,same,0,0
434,1987,same,0,0
434,1988,same,1,0
434,1989,same,1,0
434,1990,up,1,0
434,1991,up,0,0
434,1992,same,0,0
434,1993,same,0,0
434,1994,same,0,0
434,1995,same,0,0
434,1996,same,0,0
434,1997,same,0,0
434,1998,same,0,0
434,1999,same,0,0
434,2000,same,0,0
434,2001,same,0,0
434,2002,same,0,0
434,2003,same,0,0
434,2004,same,0,0
434,2005,same,0,0
434,2006,same,0,0
434,2007,same,0,0
434,2008,same,0,0
434,2009,same,0,0
434,2010,same,0,0
434,2011,same,0,0
434,2012,same,0,0
434,2013,same,0,0
434,2014,same,0,0
434,2015,same,0,0
434,2016,same,0,0
434,2017,same,0,1
434,2018,same,NA,NA
434,2019,down,NA,NA
435,1968,first year of independence,0,0
435,1969,same,0,0
435,1970,same,0,0
435,1971,same,0,0
435,1972,same,0,0
435,1973,same,0,0
435,1974,same,0,0
435,1975,same,0,0
435,1976,same,0,1
435,1977,same,0,1
435,1978,down,0,1
435,1979,down,0,0
435,1980,same,0,0
435,1981,same,0,0
435,1982,same,1,0
435,1983,same,1,0
435,1984,up,0,0
435,1985,same,1,0
435,1986,same,1,0
435,1987,up,0,0
435,1988,same,1,0
435,1989,same,1,0
435,1990,up,1,0
435,1991,same,1,0
435,1992,up,0,0
435,1993,same,0,0
435,1994,same,0,0
435,1995,same,0,0
435,1996,same,0,0
435,1997,same,0,0
435,1998,same,0,0
435,1999,same,0,0
435,2000,same,0,0
435,2001,same,0,0
435,2002,same,1,0
435,2003,same,1,0
435,2004,up,1,0
435,2005,up,1,0
435,2006,up,0,0
435,2007,same,0,0
435,2008,same,0,0
435,2009,same,0,0
435,2010,same,0,0
435,2011,same,0,0
435,2012,same,0,1
435,2013,same,0,1
435,2014,down,0,0
435,2015,same,0,1
435,2016,same,0,1
435,2017,down,1,0
435,2018,same,NA,NA
435,2019,up,NA,NA
436,1968,first year of independence,0,0
436,1969,same,0,0
436,1970,same,0,0
436,1971,same,0,0
436,1972,same,0,0
436,1973,same,0,0
436,1974,same,0,0
436,1975,same,0,0
436,1976,same,0,0
436,1977,same,0,0
436,1978,same,0,0
436,1979,same,0,0
436,1980,same,0,0
436,1981,same,0,0
436,1982,same,0,0
436,1983,same,0,0
436,1984,same,0,0
436,1985,same,0,0
436,1986,same,1,0
436,1987,same,1,0
436,1988,up,1,0
436,1989,up,1,0
436,1990,up,0,0
436,1991,same,1,0
436,1992,same,1,0
436,1993,up,0,0
436,1994,same,0,0
436,1995,same,0,0
436,1996,same,0,0
436,1997,same,0,0
436,1998,same,0,0
436,1999,same,0,0
436,2000,same,0,0
436,2001,same,0,0
436,2002,same,0,0
436,2003,same,0,0
436,2004,same,0,0
436,2005,same,0,0
436,2006,same,0,0
436,2007,same,0,0
436,2008,same,0,0
436,2009,same,0,0
436,2010,same,0,0
436,2011,same,0,0
436,2012,same,0,0
436,2013,same,0,0
436,2014,same,0,0
436,2015,same,0,0
436,2016,same,0,0
436,2017,same,0,0
436,2018,same,NA,NA
436,2019,same,NA,NA
437,1968,first year of independence,0,0
437,1969,same,0,0
437,1970,same,0,0
437,1971,same,0,0
437,1972,same,0,0
437,1973,same,0,0
437,1974,same,0,0
437,1975,same,0,0
437,1976,same,0,0
437,1977,same,0,0
437,1978,same,0,0
437,1979,same,0,0
437,1980,same,0,0
437,1981,same,0,0
437,1982,same,0,0
437,1983,same,0,0
437,1984,same,0,0
437,1985,same,0,0
437,1986,same,0,0
437,1987,same,0,0
437,1988,same,1,0
437,1989,same,1,0
437,1990,up,0,0
437,1991,same,1,0
437,1992,same,1,0
437,1993,up,1,0
437,1994,up,0,0
437,1995,same,0,0
437,1996,same,0,0
437,1997,same,0,0
437,1998,same,1,0
437,1999,same,1,0
437,2000,up,0,0
437,2001,same,0,0
437,2002,same,0,0
437,2003,same,0,0
437,2004,same,0,0
437,2005,same,0,0
437,2006,same,0,0
437,2007,same,0,0
437,2008,same,0,0
437,2009,same,0,0
437,2010,same,0,0
437,2011,same,0,0
437,2012,same,0,0
437,2013,same,0,0
437,2014,same,0,0
437,2015,same,0,0
437,2016,same,1,0
437,2017,same,1,1
437,2018,up,NA,NA
437,2019,down,NA,NA
438,1968,first year of independence,0,0
438,1969,same,0,0
438,1970,same,0,0
438,1971,same,0,0
438,1972,same,0,0
438,1973,same,0,0
438,1974,same,0,0
438,1975,same,0,0
438,1976,same,0,0
438,1977,same,0,0
438,1978,same,0,0
438,1979,same,0,0
438,1980,same,0,0
438,1981,same,0,0
438,1982,same,0,0
438,1983,same,1,0
438,1984,same,1,0
438,1985,up,1,0
438,1986,same,1,0
438,1987,up,0,0
438,1988,same,1,0
438,1989,same,1,0
438,1990,up,1,0
438,1991,up,0,0
438,1992,same,0,0
438,1993,same,0,0
438,1994,same,0,0
438,1995,same,0,0
438,1996,same,0,0
438,1997,same,0,0
438,1998,same,0,0
438,1999,same,1,0
438,2000,same,1,0
438,2001,up,0,0
438,2002,same,0,0
438,2003,same,0,0
438,2004,same,0,0
438,2005,same,0,0
438,2006,same,0,0
438,2007,same,0,1
438,2008,same,0,1
438,2009,down,1,0
438,2010,same,1,0
438,2011,up,0,0
438,2012,same,0,0
438,2013,same,0,0
438,2014,same,0,0
438,2015,same,0,0
438,2016,same,0,0
438,2017,same,0,0
438,2018,same,NA,NA
438,2019,same,NA,NA
439,1968,first year of independence,0,0
439,1969,same,0,0
439,1970,same,0,0
439,1971,same,0,0
439,1972,same,0,0
439,1973,same,0,0
439,1974,same,0,0
439,1975,same,0,0
439,1976,same,1,0
439,1977,same,1,0
439,1978,up,0,0
439,1979,same,0,0
439,1980,same,0,0
439,1981,same,0,0
439,1982,same,0,0
439,1983,same,0,0
439,1984,same,0,0
439,1985,same,0,0
439,1986,same,0,0
439,1987,same,0,0
439,1988,same,0,0
439,1989,same,1,0
439,1990,same,1,0
439,1991,up,1,0
439,1992,up,1,0
439,1993,up,0,0
439,1994,same,0,0
439,1995,same,0,0
439,1996,same,0,0
439,1997,same,1,0
439,1998,same,1,0
439,1999,up,1,0
439,2000,up,0,0
439,2001,same,0,0
439,2002,same,0,0
439,2003,same,0,0
439,2004,same,0,0
439,2005,same,0,0
439,2006,same,0,0
439,2007,same,0,0
439,2008,same,0,0
439,2009,same,0,0
439,2010,same,0,0
439,2011,same,0,0
439,2012,same,0,0
439,2013,same,0,0
439,2014,same,0,0
439,2015,same,0,0
439,2016,same,0,0
439,2017,same,0,1
439,2018,same,NA,NA
439,2019,down,NA,NA
450,1968,first year of independence,0,0
450,1969,same,0,0
450,1970,same,1,0
450,1971,same,1,0
450,1972,up,0,0
450,1973,same,0,0
450,1974,same,0,0
450,1975,same,0,0
450,1976,same,0,0
450,1977,same,0,0
450,1978,same,0,1
450,1979,same,0,1
450,1980,down,0,0
450,1981,same,0,0
450,1982,same,0,0
450,1983,same,0,0
450,1984,same,1,0
450,1985,same,1,0
450,1986,up,0,0
450,1987,same,0,0
450,1988,same,0,0
450,1989,same,1,0
450,1990,same,1,0
450,1991,up,0,0
450,1992,same,0,0
450,1993,same,0,0
450,1994,same,0,1
450,1995,same,0,1
450,1996,down,0,0
450,1997,same,0,0
450,1998,same,0,0
450,1999,same,0,0
450,2000,same,0,0
450,2001,same,0,0
450,2002,same,1,0
450,2003,same,1,0
450,2004,up,1,0
450,2005,up,1,0
450,2006,up,0,0
450,2007,same,0,0
450,2008,same,0,0
450,2009,same,0,0
450,2010,same,0,0
450,2011,same,0,0
450,2012,same,0,0
450,2013,same,0,0
450,2014,same,0,0
450,2015,same,0,0
450,2016,same,0,0
450,2017,same,0,0
450,2018,same,NA,NA
450,2019,same,NA,NA
451,1968,first year of independence,0,1
451,1969,down,1,0
451,1970,same,1,0
451,1971,up,0,0
451,1972,same,0,0
451,1973,same,0,0
451,1974,same,0,0
451,1975,same,0,0
451,1976,same,0,0
451,1977,same,0,0
451,1978,same,0,0
451,1979,same,0,0
451,1980,same,0,0
451,1981,same,0,0
451,1982,same,0,0
451,1983,same,0,0
451,1984,same,1,0
451,1985,same,1,0
451,1986,up,0,0
451,1987,same,0,0
451,1988,same,0,0
451,1989,same,0,0
451,1990,same,1,0
451,1991,same,1,0
451,1992,up,0,0
451,1993,same,0,0
451,1994,same,1,0
451,1995,same,1,0
451,1996,up,1,0
451,1997,up,0,0
451,1998,same,0,0
451,1999,same,0,0
451,2000,same,1,0
451,2001,same,1,0
451,2002,up,0,0
451,2003,same,0,0
451,2004,same,0,0
451,2005,same,0,0
451,2006,same,0,0
451,2007,same,0,0
451,2008,same,0,0
451,2009,same,0,0
451,2010,same,0,0
451,2011,same,0,0
451,2012,same,0,0
451,2013,same,0,0
451,2014,same,0,0
451,2015,same,0,0
451,2016,same,0,0
451,2017,same,0,0
451,2018,same,NA,NA
451,2019,same,NA,NA
452,1968,first year of independence,1,0
452,1969,up,0,0
452,1970,same,0,1
452,1971,same,0,1
452,1972,down,0,1
452,1973,down,0,0
452,1974,same,0,0
452,1975,same,0,0
452,1976,same,0,0
452,1977,same,1,0
452,1978,same,1,0
452,1979,up,1,0
452,1980,up,0,1
452,1981,same,0,1
452,1982,down,0,1
452,1983,down,0,0
452,1984,same,0,0
452,1985,same,0,0
452,1986,same,0,0
452,1987,same,0,0
452,1988,same,0,0
452,1989,same,0,0
452,1990,same,0,0
452,1991,same,1,0
452,1992,same,1,0
452,1993,up,1,0
452,1994,up,1,0
452,1995,up,0,0
452,1996,same,0,0
452,1997,same,0,0
452,1998,same,1,0
452,1999,same,1,0
452,2000,up,0,0
452,2001,same,0,0
452,2002,same,0,0
452,2003,same,0,0
452,2004,same,0,0
452,2005,same,0,0
452,2006,same,0,0
452,2007,same,0,0
452,2008,same,0,0
452,2009,same,0,0
452,2010,same,0,0
452,2011,same,0,0
452,2012,same,0,0
452,2013,same,0,0
452,2014,same,0,0
452,2015,same,0,0
452,2016,same,0,0
452,2017,same,0,1
452,2018,same,NA,NA
452,2019,down,NA,NA
461,1968,first year of independence,0,0
461,1969,same,0,0
461,1970,same,0,0
461,1971,same,0,0
461,1972,same,0,0
461,1973,same,0,0
461,1974,same,0,0
461,1975,same,0,0
461,1976,same,0,0
461,1977,same,0,0
461,1978,same,0,0
461,1979,same,0,0
461,1980,same,0,0
461,1981,same,0,0
461,1982,same,0,0
461,1983,same,0,0
461,1984,same,0,0
461,1985,same,0,0
461,1986,same,0,0
461,1987,same,0,0
461,1988,same,0,0
461,1989,same,1,0
461,1990,same,1,0
461,1991,up,1,0
461,1992,up,0,0
461,1993,same,0,0
461,1994,same,1,0
461,1995,same,1,0
461,1996,up,0,0
461,1997,same,0,0
461,1998,same,0,0
461,1999,same,0,0
461,2000,same,0,0
461,2001,same,0,0
461,2002,same,0,0
461,2003,same,1,0
461,2004,same,1,0
461,2005,up,1,0
461,2006,up,0,0
461,2007,same,0,0
461,2008,same,0,0
461,2009,same,0,0
461,2010,same,0,0
461,2011,same,0,0
461,2012,same,0,0
461,2013,same,0,0
461,2014,same,0,0
461,2015,same,0,0
461,2016,same,0,0
461,2017,same,0,0
461,2018,same,NA,NA
461,2019,same,NA,NA
471,1968,first year of independence,0,0
471,1969,same,0,0
471,1970,same,0,0
471,1971,same,0,0
471,1972,same,0,0
471,1973,same,0,0
471,1974,same,0,0
471,1975,same,0,0
471,1976,same,0,0
471,1977,same,0,0
471,1978,same,0,0
471,1979,same,0,0
471,1980,same,1,0
471,1981,same,1,0
471,1982,up,1,0
471,1983,up,0,0
471,1984,same,0,0
471,1985,same,0,0
471,1986,same,0,0
471,1987,same,0,0
471,1988,same,1,0
471,1989,same,1,0
471,1990,up,1,0
471,1991,up,1,0
471,1992,up,1,0
471,1993,up,0,0
471,1994,same,0,0
471,1995,same,0,0
471,1996,same,0,0
471,1997,same,0,0
471,1998,same,1,0
471,1999,same,1,0
471,2000,up,0,0
471,2001,same,0,0
471,2002,same,0,0
471,2003,same,0,0
471,2004,same,0,0
471,2005,same,0,0
471,2006,same,0,0
471,2007,same,0,0
471,2008,same,0,0
471,2009,same,0,0
471,2010,same,0,0
471,2011,same,0,1
471,2012,same,0,1
471,2013,down,0,0
471,2014,same,0,1
471,2015,same,0,1
471,2016,down,0,0
471,2017,same,1,0
471,2018,same,NA,NA
471,2019,up,NA,NA
475,1968,first year of independence,0,0
475,1969,same,0,0
475,1970,same,0,0
475,1971,same,0,0
475,1972,same,0,0
475,1973,same,0,0
475,1974,same,0,0
475,1975,same,0,0
475,1976,same,0,0
475,1977,same,1,0
475,1978,same,1,0
475,1979,up,0,0
475,1980,same,0,0
475,1981,same,0,0
475,1982,same,0,1
475,1983,same,0,1
475,1984,down,0,0
475,1985,same,0,0
475,1986,same,0,0
475,1987,same,0,0
475,1988,same,0,0
475,1989,same,0,0
475,1990,same,0,0
475,1991,same,0,0
475,1992,same,0,0
475,1993,same,0,0
475,1994,same,0,0
475,1995,same,0,0
475,1996,same,1,0
475,1997,same,1,0
475,1998,up,1,0
475,1999,up,0,0
475,2000,same,0,0
475,2001,same,0,0
475,2002,same,0,0
475,2003,same,0,0
475,2004,same,0,0
475,2005,same,0,0
475,2006,same,0,0
475,2007,same,0,0
475,2008,same,1,0
475,2009,same,1,0
475,2010,up,0,0
475,2011,same,0,0
475,2012,same,0,0
475,2013,same,0,0
475,2014,same,0,0
475,2015,same,0,0
475,2016,same,0,0
475,2017,same,0,1
475,2018,same,NA,NA
475,2019,down,NA,NA
481,1968,first year of independence,1,0
481,1969,same,1,0
481,1970,up,0,0
481,1971,same,0,0
481,1972,same,0,0
481,1973,same,0,0
481,1974,same,0,0
481,1975,same,0,0
481,1976,same,0,0
481,1977,same,0,0
481,1978,same,0,0
481,1979,same,0,0
481,1980,same,0,0
481,1981,same,0,0
481,1982,same,0,0
481,1983,same,0,0
481,1984,same,0,0
481,1985,same,0,0
481,1986,same,0,0
481,1987,same,0,0
481,1988,same,1,0
481,1989,same,1,0
481,1990,up,1,0
481,1991,up,0,0
481,1992,same,0,0
481,1993,same,0,0
481,1994,same,0,0
481,1995,same,0,0
481,1996,same,0,0
481,1997,same,0,0
481,1998,same,0,0
481,1999,same,0,0
481,2000,same,0,0
481,2001,same,0,0
481,2002,same,0,0
481,2003,same,0,0
481,2004,same,0,0
481,2005,same,0,0
481,2006,same,0,0
481,2007,same,0,0
481,2008,same,1,0
481,2009,same,1,0
481,2010,up,0,0
481,2011,same,1,0
481,2012,same,1,0
481,2013,up,0,0
481,2014,same,0,0
481,2015,same,0,0
481,2016,same,0,0
481,2017,same,0,0
481,2018,same,NA,NA
481,2019,same,NA,NA
482,1968,first year of independence,0,0
482,1969,same,0,0
482,1970,same,0,0
482,1971,same,0,0
482,1972,same,0,0
482,1973,same,0,0
482,1974,same,0,0
482,1975,same,0,0
482,1976,same,0,0
482,1977,same,0,0
482,1978,same,1,0
482,1979,same,1,0
482,1980,up,0,1
482,1981,same,0,1
482,1982,down,0,0
482,1983,same,0,0
