"gwcode","year","pt_attempt","pt_attempt_num","pt_coup_num","pt_coup","pt_failed_num","pt_failed","pt_coup_total","pt_failed_total","pt_attempt_total","pt_coup_num5yrs","pt_failed_num5yrs","pt_attempt_num5yrs","pt_coup_num10yrs","pt_failed_num10yrs","pt_attempt_num10yrs","years_since_last_pt_coup","years_since_last_pt_failed","years_since_last_pt_attempt"
510,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56
510,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,57
510,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,58
510,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,59
511,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
511,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
516,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
516,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
516,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
516,1965,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,4,0,0
516,1966,1,2,2,1,0,0,2,1,2,2,1,3,2,1,3,0,1,0
516,1967,0,0,0,0,0,0,2,1,2,2,1,3,2,1,3,1,2,1
516,1968,0,0,0,0,0,0,2,1,2,2,1,3,2,1,3,2,3,2
516,1969,0,0,0,0,0,0,2,1,2,2,1,3,2,1,3,3,4,3
516,1970,0,0,0,0,0,0,2,1,2,2,0,2,2,1,3,4,5,4
516,1971,0,0,0,0,0,0,2,1,2,0,0,0,2,1,3,5,6,5
516,1972,0,0,0,0,0,0,2,1,2,0,0,0,2,1,3,6,7,6
516,1973,0,0,0,0,0,0,2,1,2,0,0,0,2,1,3,7,8,7
516,1974,0,0,0,0,0,0,2,1,2,0,0,0,2,1,3,8,9,8
516,1975,0,0,0,0,0,0,2,1,2,0,0,0,2,0,2,9,10,9
516,1976,1,1,1,1,0,0,3,1,3,1,0,1,1,0,1,0,11,0
516,1977,0,0,0,0,0,0,3,1,3,1,0,1,1,0,1,1,12,1
516,1978,0,0,0,0,0,0,3,1,3,1,0,1,1,0,1,2,13,2
516,1979,0,0,0,0,0,0,3,1,3,1,0,1,1,0,1,3,14,3
516,1980,0,0,0,0,0,0,3,1,3,1,0,1,1,0,1,4,15,4
516,1981,0,0,0,0,0,0,3,1,3,0,0,0,1,0,1,5,16,5
516,1982,0,0,0,0,0,0,3,1,3,0,0,0,1,0,1,6,17,6
516,1983,0,0,0,0,0,0,3,1,3,0,0,0,1,0,1,7,18,7
516,1984,0,0,0,0,0,0,3,1,3,0,0,0,1,0,1,8,19,8
516,1985,0,0,0,0,0,0,3,1,3,0,0,0,1,0,1,9,20,9
516,1986,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,10,21,10
516,1987,1,1,1,1,0,0,4,1,4,1,0,1,1,0,1,0,22,0
516,1988,0,0,0,0,0,0,4,1,4,1,0,1,1,0,1,1,23,1
516,1989,0,0,0,0,0,0,4,1,4,1,0,1,1,0,1,2,24,2
516,1990,0,0,0,0,0,0,4,1,4,1,0,1,1,0,1,3,25,3
516,1991,0,0,0,0,0,0,4,1,4,1,0,1,1,0,1,4,26,4
516,1992,0,0,0,0,0,0,4,1,4,0,0,0,1,0,1,5,27,5
516,1993,1,2,0,0,2,1,4,3,4,0,2,2,1,2,3,6,0,0
516,1994,0,0,0,0,0,0,4,3,4,0,2,2,1,2,3,7,1,1
516,1995,0,0,0,0,0,0,4,3,4,0,2,2,1,2,3,8,2,2
516,1996,1,1,1,1,0,0,5,3,5,1,2,3,2,2,4,0,3,0
516,1997,0,0,0,0,0,0,5,3,5,1,2,3,1,2,3,1,4,1
516,1998,0,0,0,0,0,0,5,3,5,1,0,1,1,2,3,2,5,2
516,1999,0,0,0,0,0,0,5,3,5,1,0,1,1,2,3,3,6,3
516,2000,0,0,0,0,0,0,5,3,5,1,0,1,1,2,3,4,7,4
516,2001,1,2,0,0,2,1,5,5,5,0,2,2,1,4,5,5,0,0
516,2002,0,0,0,0,0,0,5,5,5,0,2,2,1,4,5,6,1,1
516,2003,0,0,0,0,0,0,5,5,5,0,2,2,1,2,3,7,2,2
516,2004,0,0,0,0,0,0,5,5,5,0,2,2,1,2,3,8,3,3
516,2005,0,0,0,0,0,0,5,5,5,0,2,2,1,2,3,9,4,4
516,2006,0,0,0,0,0,0,5,5,5,0,0,0,0,2,2,10,5,5
516,2007,0,0,0,0,0,0,5,5,5,0,0,0,0,2,2,11,6,6
516,2008,0,0,0,0,0,0,5,5,5,0,0,0,0,2,2,12,7,7
516,2009,0,0,0,0,0,0,5,5,5,0,0,0,0,2,2,13,8,8
516,2010,0,0,0,0,0,0,5,5,5,0,0,0,0,2,2,14,9,9
516,2011,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,15,10,10
516,2012,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,16,11,11
516,2013,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,17,12,12
516,2014,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,18,13,13
516,2015,1,1,0,0,1,1,5,6,5,0,1,1,0,1,1,19,0,0
516,2016,0,0,0,0,0,0,5,6,5,0,1,1,0,1,1,20,1,1
516,2017,0,0,0,0,0,0,5,6,5,0,1,1,0,1,1,21,2,2
516,2018,0,0,0,0,0,0,5,6,5,0,1,1,0,1,1,22,3,3
516,2019,0,0,0,0,0,0,5,6,5,0,1,1,0,1,1,23,4,4
517,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
517,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
517,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
517,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
517,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
517,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
517,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
517,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
517,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
517,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
517,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
517,1973,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,12,0
517,1974,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,13,1
517,1975,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2,14,2
517,1976,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,3,15,3
517,1977,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,4,16,4
517,1978,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,5,17,5
517,1979,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,6,18,6
517,1980,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,7,19,7
517,1981,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,8,20,8
517,1982,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,9,21,9
517,1983,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,22,10
517,1984,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,23,11
517,1985,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,24,12
517,1986,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13,25,13
517,1987,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14,26,14
517,1988,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,27,15
517,1989,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,28,16
517,1990,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17,29,17
517,1991,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18,30,18
517,1992,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19,31,19
517,1993,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20,32,20
517,1994,1,1,1,1,0,0,2,0,2,1,0,1,1,0,1,0,33,0
517,1995,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,1,34,1
517,1996,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,2,35,2
517,1997,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,3,36,3
517,1998,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,4,37,4
517,1999,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,5,38,5
517,2000,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,6,39,6
517,2001,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,7,40,7
517,2002,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,8,41,8
517,2003,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,9,42,9
517,2004,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,10,43,10
517,2005,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,11,44,11
517,2006,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,45,12
517,2007,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,13,46,13
517,2008,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,14,47,14
517,2009,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,15,48,15
517,2010,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,16,49,16
517,2011,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,17,50,17
517,2012,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,18,51,18
517,2013,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,19,52,19
517,2014,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,20,53,20
517,2015,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,21,54,21
517,2016,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,22,55,22
517,2017,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,23,56,23
517,2018,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,24,57,24
517,2019,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,25,58,25
520,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
520,1961,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,2,0,0
520,1962,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,3,1,1
520,1963,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,4,2,2
520,1964,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,5,3,3
520,1965,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,6,4,4
520,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7,5,5
520,1967,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,6,6
520,1968,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9,7,7
520,1969,1,1,1,1,0,0,1,1,1,1,0,1,1,1,2,0,8,0
520,1970,0,0,0,0,0,0,1,1,1,1,0,1,1,1,2,1,9,1
520,1971,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,2,10,2
520,1972,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,3,11,3
520,1973,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,4,12,4
520,1974,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,5,13,5
520,1975,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,6,14,6
520,1976,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,7,15,7
520,1977,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,8,16,8
520,1978,1,1,0,0,1,1,1,2,1,0,1,1,1,1,2,9,0,0
520,1979,0,0,0,0,0,0,1,2,1,0,1,1,0,1,1,10,1,1
520,1980,0,0,0,0,0,0,1,2,1,0,1,1,0,1,1,11,2,2
520,1981,0,0,0,0,0,0,1,2,1,0,1,1,0,1,1,12,3,3
520,1982,0,0,0,0,0,0,1,2,1,0,1,1,0,1,1,13,4,4
520,1983,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,14,5,5
520,1984,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,15,6,6
520,1985,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,16,7,7
520,1986,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,17,8,8
520,1987,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,18,9,9
520,1988,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,19,10,10
520,1989,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,20,11,11
520,1990,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,21,12,12
520,1991,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,22,13,13
520,1992,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,23,14,14
520,1993,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,24,15,15
520,1994,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,25,16,16
520,1995,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,26,17,17
520,1996,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,27,18,18
520,1997,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,28,19,19
520,1998,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,29,20,20
520,1999,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,30,21,21
520,2000,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,31,22,22
520,2001,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,32,23,23
520,2002,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,33,24,24
520,2003,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,34,25,25
520,2004,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,35,26,26
520,2005,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,36,27,27
520,2006,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,37,28,28
520,2007,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,38,29,29
520,2008,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,39,30,30
520,2009,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,40,31,31
520,2010,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,41,32,32
520,2011,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,42,33,33
520,2012,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,43,34,34
520,2013,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,44,35,35
520,2014,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,45,36,36
520,2015,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,46,37,37
520,2016,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,47,38,38
520,2017,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,48,39,39
520,2018,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,49,40,40
520,2019,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,50,41,41
522,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
522,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
522,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
522,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
522,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
522,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
522,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
522,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
522,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
522,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
522,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
522,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
522,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
522,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14
522,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15
522,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16
522,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17
522,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18
522,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19
522,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
522,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21
522,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22
522,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23
522,2000,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,24,0,0
522,2001,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,25,1,1
522,2002,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,26,2,2
522,2003,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,27,3,3
522,2004,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,28,4,4
522,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,29,5,5
522,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,30,6,6
522,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,31,7,7
522,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,32,8,8
522,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,33,9,9
522,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,10,10
522,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,11,11
522,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,12,12
522,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,13,13
522,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,14,14
522,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,15,15
522,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,16,16
522,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,17,17
522,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,18,18
522,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,19,19
530,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
530,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
530,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
530,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
530,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
530,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
530,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
530,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
530,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
530,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
530,1960,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,11,0,0
530,1961,1,1,0,0,1,1,0,2,0,0,2,2,0,2,2,12,0,0
530,1962,0,0,0,0,0,0,0,2,0,0,2,2,0,2,2,13,1,1
530,1963,0,0,0,0,0,0,0,2,0,0,2,2,0,2,2,14,2,2
530,1964,0,0,0,0,0,0,0,2,0,0,2,2,0,2,2,15,3,3
530,1965,0,0,0,0,0,0,0,2,0,0,1,1,0,2,2,16,4,4
530,1966,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,17,5,5
530,1967,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,18,6,6
530,1968,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,19,7,7
530,1969,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,20,8,8
530,1970,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,21,9,9
530,1971,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22,10,10
530,1972,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,11,11
530,1973,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,24,12,12
530,1974,1,1,1,1,0,0,1,2,1,1,0,1,1,0,1,0,13,0
530,1975,0,0,0,0,0,0,1,2,1,1,0,1,1,0,1,1,14,1
530,1976,0,0,0,0,0,0,1,2,1,1,0,1,1,0,1,2,15,2
530,1977,1,1,1,1,0,0,2,2,2,2,0,2,2,0,2,0,16,0
530,1978,0,0,0,0,0,0,2,2,2,2,0,2,2,0,2,1,17,1
530,1979,0,0,0,0,0,0,2,2,2,1,0,1,2,0,2,2,18,2
530,1980,0,0,0,0,0,0,2,2,2,1,0,1,2,0,2,3,19,3
530,1981,0,0,0,0,0,0,2,2,2,1,0,1,2,0,2,4,20,4
530,1982,0,0,0,0,0,0,2,2,2,0,0,0,2,0,2,5,21,5
530,1983,0,0,0,0,0,0,2,2,2,0,0,0,2,0,2,6,22,6
530,1984,0,0,0,0,0,0,2,2,2,0,0,0,1,0,1,7,23,7
530,1985,0,0,0,0,0,0,2,2,2,0,0,0,1,0,1,8,24,8
530,1986,0,0,0,0,0,0,2,2,2,0,0,0,1,0,1,9,25,9
530,1987,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,10,26,10
530,1988,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,11,27,11
530,1989,1,1,0,0,1,1,2,3,2,0,1,1,0,1,1,12,0,0
530,1990,0,0,0,0,0,0,2,3,2,0,1,1,0,1,1,13,1,1
530,1991,0,0,0,0,0,0,2,3,2,0,1,1,0,1,1,14,2,2
530,1992,0,0,0,0,0,0,2,3,2,0,1,1,0,1,1,15,3,3
530,1993,0,0,0,0,0,0,2,3,2,0,1,1,0,1,1,16,4,4
530,1994,0,0,0,0,0,0,2,3,2,0,0,0,0,1,1,17,5,5
530,1995,0,0,0,0,0,0,2,3,2,0,0,0,0,1,1,18,6,6
530,1996,0,0,0,0,0,0,2,3,2,0,0,0,0,1,1,19,7,7
530,1997,0,0,0,0,0,0,2,3,2,0,0,0,0,1,1,20,8,8
530,1998,0,0,0,0,0,0,2,3,2,0,0,0,0,1,1,21,9,9
530,1999,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,22,10,10
530,2000,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,23,11,11
530,2001,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,24,12,12
530,2002,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,25,13,13
530,2003,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,26,14,14
530,2004,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,27,15,15
530,2005,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,28,16,16
530,2006,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,29,17,17
530,2007,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,30,18,18
530,2008,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,31,19,19
530,2009,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,32,20,20
530,2010,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,33,21,21
530,2011,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,34,22,22
530,2012,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,35,23,23
530,2013,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,36,24,24
530,2014,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,37,25,25
530,2015,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,38,26,26
530,2016,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,39,27,27
530,2017,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,40,28,28
530,2018,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,41,29,29
530,2019,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,42,30,30
531,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
531,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
531,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
531,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
531,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
531,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
531,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
531,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
531,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
531,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
531,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
531,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
531,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
531,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14
531,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15
531,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16
531,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17
531,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18
531,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19
531,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
531,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21
531,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22
531,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23
531,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24
531,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25
531,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26
531,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27
540,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
540,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
540,1977,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,3,0,0
540,1978,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,4,1,1
540,1979,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,5,2,2
540,1980,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,6,3,3
540,1981,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,7,4,4
540,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,5,5
540,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9,6,6
540,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,7,7
540,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11,8,8
540,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12,9,9
540,1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,10,10
540,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,11,11
