gwcode,internal_confl,internal_confl_major,internal_confl_minor,internal_confl_part,internal_confl_part_major,internal_confl_part_minor,war,war_major,war_minor,any_conflict,any_conflict_major,any_conflict_minor,ext_conf,ext_conf_major,ext_conf_minor,year
516,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2005
516,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2006
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
516,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2008
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
516,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2012
516,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2013
516,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,2014
516,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,2015
516,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2016
516,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2017
516,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2018
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
517,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1990
517,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1991
517,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1992
517,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1993
517,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1994
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
517,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1996
517,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1997
517,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1998
517,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1999
517,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,2000
517,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,2001
517,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2002
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
517,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2009
517,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2010
517,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2011
517,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,2012
517,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2013
517,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2014
517,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2015
517,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2016
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
517,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2018
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963
520,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1964
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
520,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1977
520,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1978
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
520,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1980
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
520,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1982
520,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1983
520,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1984
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
520,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1986
520,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1987
520,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1988
520,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1989
520,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1990
520,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1991
520,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1992
520,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1993
520,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1994
520,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1995
520,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1996
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
520,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2001
520,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2002
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
520,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2006
520,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2007
520,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2008
520,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2009
520,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2010
520,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2011
520,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2012
520,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2013
520,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2014
520,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2015
520,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2016
520,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2017
520,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,2018
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
522,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1991
522,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1992
522,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1993
522,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1994
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
522,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1999
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
522,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2008
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
522,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2012
522,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2013
522,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2014
522,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2015
522,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2016
522,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2017
522,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2018
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950
530,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1951
530,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1952
530,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1953
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1960
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963
530,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1964
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1965
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1966
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1967
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1968
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1969
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1970
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1971
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1972
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1973
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1974
530,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1975
530,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1976
530,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1977
530,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1978
530,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1979
530,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1980
530,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1981
530,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1982
530,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1983
530,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1984
530,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1985
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1986
530,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1987
530,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1988
530,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1989
530,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1990
530,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1991
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1992
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1993
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1994
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1995
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1996
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
530,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1998
530,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1999
530,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,2000
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2001
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2002
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2003
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2004
530,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2005
530,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,2006
530,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,2007
530,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,2008
530,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,2009
530,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,2010
530,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,2011
530,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,2012
530,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,2013
530,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,2014
530,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,2015
530,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,2016
530,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2017
530,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2018
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
531,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1997
531,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1998
531,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1999
531,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,2000
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
531,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2003
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
531,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2008
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
531,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2016
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1975
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1976
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1977
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1978
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1979
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1980
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1981
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1982
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1983
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1984
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1985
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1986
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1987
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1988
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1989
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1990
540,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1991
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1992
540,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1993
540,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1994
540,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1995
540,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1996
540,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1997
540,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1998
540,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1999
540,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,2000
540,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,2001
540,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,2002
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
540,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2004
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
540,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2007
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
540,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2009
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
540,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2017
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
541,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1977
541,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1978
541,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1979
541,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1980
541,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1981
541,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1982
541,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1983
541,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1984
541,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1985
541,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1986
541,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1987
541,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1988
541,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1989
541,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1990
541,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1991
541,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1992
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
541,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2013
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
541,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2016
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
541,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2018
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
